Data,Feedback,Perguntas,Sentimento
27/04/2020,Não,Você tem outras críticas ou comentários em relação a esta etapa do Projeto (VimVer)? OBS: Etapa iniciada no penúltimo encontro.,positivo
09/05/2020,"Acho legal o fundamento de escolha e conteudo. Mas sinceramente acho muita informacao e pouco direcionamento. Meu grupo muitas vezes fica muito perdido o que é melhor, mesmo com as mentoras dando o maximo para nos esclarecer.",Você tem outras críticas ou comentários em relação a esta etapa do Projeto (VimVer)? OBS: Etapa iniciada no penúltimo encontro.,negativo
27/06/2020,"A interação com a comunidade e o projeto está sendo uma ótima experiencia, não tenho nenhuma critica.",Você tem outras críticas ou comentários em relação a esta etapa do Projeto (VimVer)? OBS: Etapa iniciada no penúltimo encontro.,positivo
16/05/2020,"Seria interessante reforçar nas palestras que se o grupo nao se esforçar para trabalhar junto e usar o conhecimento que foi passado, nada do que se aprendeu trará resultados para o projeto.",Você tem outras críticas ou comentários em relação a esta etapa do Projeto (VimVer)? OBS: Etapa iniciada no penúltimo encontro.,negativo
16/05/2020,"Assim como qualquer etapa, acho pouco tempo, nunca fica claro o que temos que fazer, as vezes se atrasamos pois tem coisas que precisam ser mais esclarecidas e nao fazemos e acabamos ficando atrasados! Alem disso meu grupo nao e comprometido com a atividade, os encontros sempre sao de no maximo 3/4 pessoas, as vezes nem o mentores estão. Não sei mas minhas espectativas em cima desse projeto eram outras, achei que seriamos mais guiados, que teriamos mais apoio, mas não sei se sempre foi assim ou eu que intrepretei errado.
Todos falam que precisa ser palpável o projeto que precisamos amar, mas ninguem diz se estamos no caminho certo.
Achei que os mentores que ja viveram tudo isso iram guiar mais a gente, iriam nos ajudar, mostrar os meios e caminhos.
Espero que apesar das dificuldades do grupo, de tudo certo no final",Você tem outras críticas ou comentários em relação a esta etapa do Projeto (VimVer)? OBS: Etapa iniciada no penúltimo encontro.,negativo
16/05/2020,Não.,Você tem outras críticas ou comentários em relação a esta etapa do Projeto (VimVer)? OBS: Etapa iniciada no penúltimo encontro.,positivo
16/05/2020,Eu achei que esse ultimo entregavel nao foi proposto como com informação clara de como e o que deveria ser feito.,Você tem outras críticas ou comentários em relação a esta etapa do Projeto (VimVer)? OBS: Etapa iniciada no penúltimo encontro.,negativo
16/05/2020,"Acredito que faltou deixar mais claro o que era o entregável e o que queria de ideação se era apenas as 3 ideações superficiais ou se era toda a estruturação das ideações. E faltou dar mais indicação de métricas, como medir sucesso e tudo mais. ",Você tem outras críticas ou comentários em relação a esta etapa do Projeto (VimVer)? OBS: Etapa iniciada no penúltimo encontro.,negativo
16/05/2020,Achei que o tempo foi bem apertado. Mas o conteúdo foi muito bom,Você tem outras críticas ou comentários em relação a esta etapa do Projeto (VimVer)? OBS: Etapa iniciada no penúltimo encontro.,negativo
16/05/2020,Não,Você tem outras críticas ou comentários em relação a esta etapa do Projeto (VimVer)? OBS: Etapa iniciada no penúltimo encontro.,positivo
16/05/2020,Não,Você tem outras críticas ou comentários em relação a esta etapa do Projeto (VimVer)? OBS: Etapa iniciada no penúltimo encontro.,positivo
17/05/2020,"Tenho críticas. Eu adoro o projeto, mas ultimamente estou achando muito desorganizado! No final de semana do dia das mães, no cronograma informava que não haveria aula, mas fomos orientados pelos mentores que teria, quando questionamos novamente não tivemos resposta e ficamos sem saber... Então perguntei para a Karen, ainda na noite de sexta, mas só recebi a resposta no sábado e aí já era tarde... Com medo do cronograma estar errado, parte do grupo já tinha ido dormir as 5h para finalizar a tarefa que até então pensávamos que seria só para a outra semana. Uma confusão! Na ocasião, não comentamos.no grupo geral para não gerar desespero coletivo. Ainda vale ressaltar que toda vez que a turma do VimVer comanda o dia tudo parece muito abstrato... questionei sobre o que teremos que entregar na próxima semana e ficou tudo muito confuso. Novamente.

Inclusive, sobre o feedback. Sempre respondo imediatamente após o fim do encontro, mas ontem eles falaram que não sabiam se ia ter e eu acabei esquecendo de olhar o e-mail e, por conta, agora só terei meia presença. ",Você tem outras críticas ou comentários em relação a esta etapa do Projeto (VimVer)? OBS: Etapa iniciada no penúltimo encontro.,negativo
19/05/2020,Não.,Você tem outras críticas ou comentários em relação a esta etapa do Projeto (VimVer)? OBS: Etapa iniciada no penúltimo encontro.,positivo
19/05/2020,Não. A cada etapa novas experiências.,Você tem outras críticas ou comentários em relação a esta etapa do Projeto (VimVer)? OBS: Etapa iniciada no penúltimo encontro.,positivo
20/05/2020,Nao,Você tem outras críticas ou comentários em relação a esta etapa do Projeto (VimVer)? OBS: Etapa iniciada no penúltimo encontro.,positivo
25/05/2020,"Não, o projeto tem trazido muito conhecimento e desenvolvimento.",Você tem outras críticas ou comentários em relação a esta etapa do Projeto (VimVer)? OBS: Etapa iniciada no penúltimo encontro.,positivo
23/05/2020,"A fase de prototipagem está sendo um grande desafio. Estou aprendendo coisas novas e descobrindo novos métodos para trabalho, dessa forma estou com dificuldades de realizar as atividades ",Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),negativo
23/05/2020,"Achei que colaborei bastante com o grupo na etapa de prototipagem quanto a imagem e logo para a criação do site, sendo estando disposta e disponível no grupo e nas reuniões.",Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
23/05/2020,Eu fiquei perdido neste processo de prototipacão. Mas fui atrás de pareceirias e realizei reuniões durante a semana e entreguei o que me foi proposto. Fiz um bom trabalho.,Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
23/05/2020,"Trabalhei ativamento no processo de ideação do landing page, criação de conteudo e objetivo para o teste",Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
23/05/2020,O grupo tem trabalhado em conjunto e todos temos colaborado. Hoje estabelecemos divisão de atividades e consegui ser bem proativa.,Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
23/05/2020,Me enrolei ao longo da semana e não consegui  executar tanto quanto eu poderia.,Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),negativo
23/05/2020,"Tenho tido algumas dificuldades por conta de não ter o ""contato físico"" com a comunidade. Acredito que fazer isso a distância, a sensação é estar num caminho totalmente oposto ao caminho ideal. Mas mesmo com dificuldades, acredito que a persistência deva-se fazer presente.",Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),negativo
23/05/2020,Acho que eu consegui organizar bem as ideias e participar dos projetos,Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
23/05/2020,"Eu tive um pouco de dificuldade por conta de outras ideias que foram surgindo, porém nosso grupo já esta alinhado em relação ao nosso objetivo e agora estamos colocando a ""mão na massa"".  ",Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
23/05/2020,"Sim, o grupo caminhou bem na parte de execução.",Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
23/05/2020,Eu trabalhei ativamente no prototipação no  langpage com o ideação de layout e formação de conteudo e  prospectei  possivel parceiros de mentoria para ativar em nosso projeto,Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
23/05/2020,"Iremos realizar a prototipação entre hoje e amanhã, mas fizemos um mapa mental que nos auxiliou muito na declaração e organização de ideias. Acredito que tenho feito um bom trabalho.",Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
23/05/2020,Sinto que tive bastante participação nessa parte do projeto e que as pessoas da minha equipe estão se enganjando.,Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
23/05/2020,"Estou trabalhando nas minhas habilidades de comunicação em grupo. De forma geral, a passos reais vejo que estou melhorando, mas vejo que posso entregar mais.",Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
23/05/2020,Consegui ajudar bastante na prototipação com a montagem do site.,Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
23/05/2020,"Acredito que a etapa mais mão na massa até agora e as coisas vão tomando forma, mas considero a atuação satisfatória.",Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
23/05/2020,"é a etapa a qual acredito ser mais desafiadora e ao mesmo tempo mais empolgante, estou colaborando com meu grupo fazendo meu maximo para aplicar o conhecimento prévio que ja havia sobre o assunto",Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
23/05/2020,Estou bastante participativa no meu grupo,Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
23/05/2020,"Ajudei dentro das possibilidades, portanto satisfeito.",Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
23/05/2020,Realizei as tarefas assignadas para mim de forma a contribuir para o grupo.,Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
23/05/2020,"Boa, atendi às expectativas da equipe e engajei bem com todos.",Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
23/05/2020,Muito boa,Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
23/05/2020,"foi um desafio, mais o grupo todo foi otimo",Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
23/05/2020,Acredito que posso ser mais participativa,Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),negativo
23/05/2020,"Acredito que estou conseguindo contribuir com o grupo, mas ainda tenho muito a evoluir.",Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
23/05/2020,"Como venho informando, estou sendo ativo e participativo. Tenho me empenhado nas tarefas, motivo o grupo e sempre estou disposto para fazer um projeto incrível.",Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
23/05/2020,"Foi um desafio, pois temos que desenvolver algo totalmente digital e isso me deixou com medo no início mas, nosso mentor foi orientando etapa por etapa e conseguimos desenvolver.",Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
23/05/2020,execução boa junto ao grupo,Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
